user_id,recommendations
11446: 1893 2074 2217 2307 2311 2329 2349 2362 2528 3228 6239 9423 12008 13880 14474 15957 17525 18057 20457 30885
11447: 1559 1715 1726 2951 2955 3673 5158 5512 6725 7234 7345 7420 8640 9630 17095 17609 20237 22053 24038 37015
11448: 3881 11115 16826 19763 22488 22862 23055 23080 24162 25711 29502 31128 31979 33446 34212 35292 35855 36150 36247 36613
11449: 3244 5465 5768 7556 7573 8888 9440 11849 11988 11990 14745 14780 14794 16376 16379 23843 26871 26937 34814 37984
11450: 697 834 1540 1635 2761 2782 2805 3077 3137 4119 5880 6657 7432 8612 9980 10275 10276 10738 16661 21469
11451: 978 8503 14058 14084 14092 14102 14104 14119 14159 15896 22637 22647 22648 27042 30324 31426 32150 32382 33733 35014
11452: 1540 4868 6205 6725 7345 8400 9409 9630 10072 10127 11224 13348 19299 21020 21076 21077 21119 29822 31635 36770
11453: 1347 1371 1737 2682 3106 5439 5443 5446 8047 9413 10524 10540 10557 10993 13400 18307 22069 22359 22376 25443
11454: 642 648 1314 3121 7698 11273 13152 13990 14042 14060 14254 14258 15910 17209 18232 19343 19353 20652 20713 21254
11455: 99 852 2855 3616 4282 5240 5686 5718 7460 8334 8427 10402 11642 12902 22273 22293 29720 31839 35089 36398
11456: 1256 1258 1325 1480 1489 1526 4152 4188 4472 5371 7830 8003 10911 10959 11334 11539 12345 20447 26396 28465
11457: 3071 4311 4812 6071 6716 6962 8396 8655 8669 8689 8690 10820 12337 13049 13453 20424 21473 24610 25066 34316
11458: 1075 1081 1144 1153 1262 1332 1478 3381 4343 4458 5370 5371 6614 10671 11016 11287 13411 14982 14984 21601
11459: 2833 2902 3622 3625 3805 4314 5190 5241 7840 9159 9201 10974 17459 18077 18091 19242 21203 21204 23007 27906
11460: 7338 9066 12796 13716 17178 18829 18833 20194 21370 21391 22200 23024 23915 26652 28935 29018 29034 30474 34158 35268
11461: 2518 2678 3228 3302 3382 5746 5748 5751 5784 7264 9391 10135 11984 13182 17526 20488 21652 23980 29800 31619
11462: 1568 1603 4026 4029 4044 5236 7134 8771 8776 8782 8784 8785 8801 8810 8823 8833 8873 11611 11654 12128
11463: 788 911 1165 1178 1568 1584 1598 1602 1604 1643 4038 4547 7106 7134 7917 8160 8801 10327 12130 18160
11464: 3328 3562 3622 3650 3657 3682 3785 3799 3803 5190 6803 9159 11388 12944 13271 14867 14875 18077 18777 23007
11465: 879 3156 3194 7383 13097 13530 16012 16249 16856 17905 18207 18746 18756 20013 22718 23396 27499 28111 29329 30020
11466: 3802 4245 5029 5387 5508 8285 9135 9258 10380 12608 16256 17145 20069 21148 22178 23299 23492 25662 31706 31981
11467: 5334 14415 15447 15452 15456 15460 15461 15476 15480 18178 21415 24460 26580 27781 28888 28917 28958 29653 31593 35761
11468: 3565 3678 3684 3698 5187 6806 6834 7603 9195 9548 11070 11073 11234 12870 17649 17715 21473 22531 25007 34068
11469: 129 170 172 182 268 362 363 409 428 473 481 4834 5562 5995 9601 12475 21608 24936 29726 31904
11470: 5451 6345 7737 7745 11802 12732 12804 13979 14000 14025 14048 14056 14089 14100 15886 17847 18252 19357 22072 31213
11471: 1647 1990 2128 2499 3226 3343 4143 5522 5600 5780 5811 7570 7983 7985 8359 8908 8968 9439 13005 13825
11472: 15053 17085 17087 17088 17092 21461 21784 22808 22816 22908 24059 28282 28640 28873 32220 32222 33173 34101 36778 36783
11473: 4379 6512 10865 10868 11670 13016 13884 15003 15007 15502 15821 17188 17190 20282 22593 30068 30253 31571 31738 32739
11474: 4103 4560 9009 9392 10091 10093 10966 12489 14478 15574 15581 15597 15598 18054 24291 24859 25191 29422 30311 30319
11475: 2866 2877 3071 3080 3317 4288 4311 5242 6034 7288 7322 7902 8412 8672 8689 11292 14668 16986 17185 30840
11476: 1901 2204 2360 2612 3839 4181 4223 4535 6421 6583 7510 7514 8212 9769 10065 10676 11548 11555 15726 20084
11477: 1728 1857 2170 2195 2200 2325 2345 2489 3235 5742 5748 5796 8916 9391 9423 9429 9485 16452 20491 20501
11478: 1431 1441 1498 1700 4399 4424 4577 4882 5264 5846 6609 7796 10259 12356 13309 13310 15347 25612 30603 31536
11479: 3449 6350 6384 7848 7851 7856 8527 11199 12249 12574 18041 20831 20986 20999 21001 21027 21040 21066 28563 31665
11480: 16608 18548 18551 19519 19535 20971 23167 23177 23378 24550 24986 28323 28326 28392 28705 29714 29843 32230 33530 33729
11481: 6354 7853 10006 10186 12821 12822 13645 15840 18515 19252 22192 23037 23040 23474 23717 23719 24752 28201 34969 35029
11482: 778 780 784 798 1537 2765 2786 2791 2800 2806 2823 2935 7365 7888 8441 8677 9994 12835 12867 13380
11483: 914 1801 1807 1810 1917 1957 1980 2119 2120 2213 2242 2317 2367 2453 2465 2559 2563 2599 10643 14584
11484: 1532 1535 1901 2036 2350 2425 7506 8393 11518 11524 11548 12354 12653 12940 13296 13312 15323 22426 23290 36071
11485: 906 3423 4034 4105 6200 6415 7311 7931 8082 8546 8548 9365 14984 17529 21653 22628 26454 29163 30184 31033
11486: 673 822 828 988 1559 2820 2934 2955 3500 4241 4334 4807 5160 5880 6725 7345 10072 10997 12923 24038
11487: 5029 6134 7153 7359 8550 9127 12778 14570 15431 18774 25487 29403 29721 30837 32198 32555 33176 33492 33494 34451
11488: 752 762 3210 3444 5898 6343 6384 8531 9050 12228 12303 12820 15798 20618 23037 23722 24316 24752 24756 35610
11489: 2170 2200 2674 5745 5753 6397 7556 7558 7574 8949 9453 9457 9459 11561 11724 15021 16444 16445 20061 28128
11490: 3802 4088 4933 5017 5024 5029 5508 6211 7727 8538 9225 9241 9249 10829 11562 12816 18121 22418 25126 31488
11491: 1313 1733 1758 1761 1791 8453 11805 14057 14500 14505 14556 15864 15881 15891 18277 18282 19341 22344 22366 26255
11492: 16145 20959 21124 21128 21129 21144 21622 22510 22855 22858 23677 27117 27171 27448 27490 27542 27618 28230 28535 29883
11493: 1272 1405 2174 2208 2313 2444 2533 2616 4083 6398 6473 7509 11090 12352 13306 13752 14599 19326 31110 32554
11494: 6310 6336 6366 6372 10128 11137 11178 11194 11217 13376 14617 17845 20250 23476 24109 24750 25432 26896 26907 31672
11495: 9 942 948 2737 3402 3405 3418 3419 4059 4583 4871 5267 7220 8129 9888 15397 20793 21649 27804 34037
11496: 639 641 968 1347 1364 1737 1765 1780 1782 1804 3134 8514 9411 10732 11765 13381 14081 15868 19362 22461
11497: 3207 11475 17841 17891 26765 27047 27055 27073 27127 27239 27301 27405 27419 27501 27520 27548 27559 27574 27589 27648
11498: 1888 5519 5780 7406 7558 7562 7976 7985 8359 8571 8908 8917 9458 9462 13768 14582 22034 23753 24042 26105
11499: 656 780 824 1023 1539 1541 1542 1556 2646 2720 2732 2747 2758 2787 2796 2808 2935 4519 9567 12835
11500: 4559 5478 9064 9387 12016 12020 12491 12496 12500 12519 15585 15599 15818 15820 22246 24952 25628 30317 31272 37033
11501: 52 107 110 112 139 143 195 200 206 217 218 263 266 304 305 324 335 462 526 10321
11502: 935 936 1045 1247 1253 1258 1261 1463 1465 1466 1495 1505 1979 4134 4335 4458 6193 6212 6982 15958
11503: 182 256 302 319 321 363 3019 5562 5941 12330 12471 14912 15046 17048 17058 19192 21764 21782 26310 28406
11504: 4560 4626 6432 9002 10091 10093 10132 10764 10967 12275 12332 12489 13861 14691 15584 16758 20758 22245 24277 24859
11505: 562 569 573 576 583 588 621 623 626 837 846 997 1675 1680 1683 1686 4682 8464 10022 10045
11506: 675 689 705 775 851 3135 3427 3504 4246 4986 5022 5358 5490 6206 6723 8559 8712 9161 9505 13012
11507: 669 1044 2279 5144 5202 6510 7009 7124 9063 11519 11686 12724 15273 18438 18683 20415 20606 22431 24337 24338
11508: 184 235 239 283 314 362 409 428 476 489 3006 4820 5562 5565 5992 6013 9653 12533 12662 14515
11509: 91 2897 3618 5253 5507 5685 5704 6949 6964 9893 10701 12558 12860 13518 18674 21225 27902 31560 32287 33258
11510: 1512 2117 6411 6512 6526 6533 6541 6546 6563 10863 11495 11515 11894 15507 16591 20544 28858 30287 33779 34572
11511: 83 90 717 989 1023 1541 1545 1860 2962 3429 3431 3515 3554 3768 4293 4594 6166 7616 7750 15203
11512: 4041 4045 8785 8830 8843 8873 9667 15830 20149 20153 20154 24082 25471 25929 25935 26288 26927 26928 30122 33100
11513: 5444 9626 10731 11793 11802 11936 13915 14029 14122 14264 15859 17848 18432 22342 22764 25747 28037 28219 28778 34144
11514: 5655 5660 5661 5873 7244 8294 9111 11425 11432 11435 11443 14399 20467 20477 24718 29014 29122 31966 32280 32712
11515: 6318 6606 7865 9300 9302 12573 17276 19254 19256 20143 21030 21082 21114 27794 27797 27853 30734 31781 32584 32845
11516: 44 238 291 3008 4751 4752 4753 4755 4756 9523 9528 15369 25271 25423 25960 26049 26805 30427 31543 31544
11517: 3157 3174 7368 10995 13097 14890 16108 16174 16249 16886 17839 17910 20866 20940 20941 21531 25789 26243 26954 26963
11518: 633 1289 1295 1737 8047 8458 9411 10540 10993 11898 15868 15877 15881 18151 18153 18304 18311 22068 22353 23932
11519: 17 20 24 670 691 1011 1023 1539 1556 1634 2645 2720 2726 2767 2826 3063 4999 5002 6666 7345
11520: 2118 4120 4308 5818 7403 8497 9429 10077 10775 11239 11265 11635 11727 11878 12004 13930 13939 16426 16434 21643
11521: 76 89 673 1715 1860 2021 2951 3175 3252 3503 4119 4593 4597 4922 6725 7616 12923 15148 16164 16372
11522: 908 4198 4662 4669 6094 6413 6627 8200 11891 13216 15084 15644 18864 23365 25237 25672 28335 32179 33080 33391
11523: 938 1204 1646 1801 1807 1862 1976 1980 2118 2170 2200 2210 2622 3226 5780 8274 9459 13825 14584 29745
11524: 1709 1811 1839 1961 2375 2576 2615 3246 3268 5761 5784 6707 7295 9674 10940 11600 13840 20501 21615 29100
11525: 4281 7960 8423 9185 11977 13254 14923 14926 14945 14969 18372 24297 25347 28716 31041 32978 33577 34141 34732 36215
11526: 16544 20516 21129 21140 21142 26443 26507 27925 28166 28169 28180 28230 28498 28499 28502 28516 28522 28529 28534 35150
11527: 1250 2425 2713 9319 9804 9826 10013 10907 11507 11513 11958 11968 12345 12716 12725 13146 21874 24655 30234 32126
11528: 2394 6246 6400 6437 6443 11558 12506 12890 14491 15579 15589 15594 15599 17538 21331 22096 24951 25190 33162 33797
11529: 2873 2877 3565 3602 3672 6034 6718 6834 6935 7603 7971 10112 11076 11082 12870 17715 22532 25907 25951 28411
11530: 6505 7517 7635 7638 11509 12151 12155 12653 15672 15680 15693 17349 17350 19133 19134 26232 30129 30818 33902 35428
11531: 6803 8019 8022 9201 10974 12073 14224 18077 20757 21203 21861 22956 25806 25807 25809 28948 28953 28955 35096 35364
11532: 8091 8884 14281 16097 16321 16705 17839 19298 20940 22715 22836 23369 23376 24335 25212 25286 25789 29328 29969 31793
11533: 3338 5411 5451 7745 11276 11801 12735 12800 19340 19947 22915 22916 22928 22936 23787 23930 28796 30007 30801 31975
11534: 16121 16349 16521 16709 16874 17898 18503 18520 18590 18731 18889 20809 20812 25991 26000 31724 34266 35602 36126 36135
11535: 5256 18797 20981 21421 21681 22511 23740 24961 25085 25086 26473 26476 30096 31344 32228 34154 34187 34878 35468 36583
11536: 13206 17355 17357 19380 19385 19394 19398 19400 19407 19411 19415 19416 19418 19426 19428 19442 19445 19447 19451 24520
11537: 3312 3319 3330 3791 4804 4945 5009 5181 5379 5390 5391 5496 5681 6046 7594 7992 8642 9162 11741 12902
11538: 10215 16013 16609 18518 22317 23168 26245 27066 27180 27242 27337 27443 27498 27513 27555 27572 27622 27688 27690 30440
11539: 6267 7296 9544 10986 12147 15331 18595 19907 19912 20454 20459 23190 23191 23195 23199 26064 28090 28274 29441 34413
11540: 2024 2648 6037 6282 6776 9119 9148 9154 9184 9241 9989 12162 16257 18079 22127 22145 22161 25122 26707 33358
11541: 2914 3532 3807 4903 4906 4927 4951 4979 6051 7450 7881 9258 10405 11006 12815 19438 23529 29132 30243 31153
11542: 9363 11230 19261 20837 20993 21028 21037 21051 21060 21062 21063 21069 21074 21086 21101 21106 21108 21111 21112 21113
11543: 3348 8479 8492 8499 9430 9541 9637 10135 11239 11992 12392 13182 13930 14726 20672 20673 25026 25036 25049 26936
11544: 657 723 2756 2827 3150 3434 4867 5512 6166 6659 7553 7947 10167 10757 13290 14415 17730 18771 19911 37590
11545: 4947 4979 9255 9258 9273 10235 15067 16984 18979 22152 22254 22687 22780 23506 29154 29374 32936 33907 33931 36065
11546: 879 3153 9536 15999 16607 16608 16609 17282 17449 18020 18563 18817 18879 19756 20797 22256 23984 24986 26804 28328
11547: 6257 6400 11986 12890 15573 15579 15590 15593 15594 22249 24291 24856 25625 29422 30319 30320 32262 33156 33161 34630
11548: 2183 2903 3313 4313 5364 6044 6761 6869 7603 8429 8664 9193 10339 10622 11417 12945 14680 27848 27849 29649
11549: 2629 4678 6500 6505 7635 7638 7643 8393 11548 12155 12653 13146 15672 15673 15677 15692 15693 20818 24360 24378
11550: 656 780 1539 2720 2747 2749 2765 2791 2823 2882 4519 4999 5165 7553 8673 11298 12335 12835 12867 14424
11551: 673 682 2030 2951 2955 2962 3429 3497 6262 7345 7432 7988 9502 10354 12320 12819 12923 16372 26061 37015
11552: 1052 1069 1078 1080 1111 1150 1203 1564 1729 2712 3758 4110 4328 5476 5645 6990 7050 7092 7112 7493
11553: 2756 3434 5029 6161 6166 6854 9127 9241 15431 18764 18774 21193 21212 22555 25122 25487 29403 32198 33492 34451
11554: 13214 17364 17952 20320 20525 21482 21505 23618 25105 25645 25701 25829 25832 25835 26092 26141 26946 28723 31237 32077
11555: 6400 7915 9385 10963 10967 12506 13430 14491 14642 15573 15600 15820 15822 20758 22096 24850 24858 24954 27801 33162
11556: 806 2860 2877 5181 7647 7836 7972 8411 8427 9112 9146 9251 9285 9589 10444 11409 12074 12870 14368 15501
11557: 644 3306 3452 5902 7867 9313 9414 11188 12540 13368 19933 20252 21027 21075 23471 23474 23727 24752 28563 33559
11558: 1532 1901 4678 6438 6473 7510 7517 7639 8384 8836 9826 11518 11548 11668 11975 12155 12886 13146 14426 15680
11559: 1076 1250 1258 1332 1464 1474 3269 4146 4396 4443 4496 6614 7198 7203 7830 8275 9797 10141 10599 12345
11560: 3527 3598 3604 3660 4310 5074 6779 6928 8151 8674 10404 10616 10622 13052 13781 14226 15440 17718 17720 24619
11561: 590 600 843 1318 3483 4703 4853 4860 4864 10018 10036 10288 13429 13967 19036 24064 24606 25798 31497 34508
11562: 122 161 170 207 444 493 2951 4848 5880 5929 5995 7673 7680 8577 11146 12457 18691 18695 24033 30688
11563: 854 6811 7236 8413 9570 10612 12646 13617 13676 14930 14959 15415 20581 20592 22082 22974 24297 24598 28099 30684
11564: 3164 3914 8090 14281 16322 16356 16868 18721 20175 20298 20784 22739 24818 25239 25790 26241 26243 27649 30258 30442
11565: 7972 9285 9589 10444 10476 12913 12915 14379 14412 14549 14554 15457 17153 17630 18375 18680 21244 24472 25062 31758
11566: 3848 3850 3915 7336 11810 12792 16101 16111 16638 16641 16657 16661 17908 18507 19268 20102 20239 20845 24204 31802
11567: 1942 1943 2866 2868 3636 3669 3795 5327 5664 7236 7653 7666 8325 8331 8333 8341 8633 8634 11411 15459
11568: 978 1364 1782 3134 5451 7769 8514 10731 13335 13915 14029 14050 14073 14080 14081 14102 14122 15874 25747 27817
11569: 1480 1489 1667 2036 2114 4166 5469 7471 7835 11334 11518 13319 13472 15648 15674 19185 22683 28041 35677 37001
11570: 15867 20263 25215 27363 27492 27667 27678 27733 28175 28461 29546 30458 30770 30772 31300 33608 34047 35048 35180 37170
11571: 3975 3989 4012 13534 18330 18450 19516 24816 24828 26618 28588 29290 29298 29325 30265 30266 30441 30446 32710 35619
11572: 34 212 268 409 4816 6018 6021 9601 9616 12137 12662 13107 14906 15046 15393 20884 22797 26357 29574 30478
11573: 13039 13040 13041 13045 13046 15061 15452 15461 15462 15465 15482 15487 18205 21415 25484 26580 28910 28916 33074 34563
11574: 1453 2761 2960 3141 3429 3431 3496 3497 3505 4293 5914 6260 6262 6660 6662 7400 8400 9502 11049 19911
11575: 15966 16312 16313 16325 16776 18744 22574 23079 23446 23824 24212 24510 24512 24844 25292 26201 26539 26976 31731 34956
11576: 2700 3361 7339 8709 14483 17177 17181 17331 17334 18392 18400 18403 20266 20308 22200 26647 27034 27035 30901 37424
11577: 3156 4780 5340 8092 8884 14507 14890 16052 16181 16688 16705 16711 18504 19298 20375 20554 22730 24846 30135 32320
11578: 3860 7369 12793 13524 13536 16064 16196 16551 16686 16692 16704 16745 16789 16797 18192 18337 20846 21523 28331 34134
11579: 918 1044 1118 1146 1235 3058 3281 4481 7950 8244 8857 9028 9658 11529 14899 15329 18439 20243 26104 30534
11580: 790 3842 6585 7070 7167 7183 7497 8823 8825 8832 8841 15111 19953 25356 26944 30383 30384 30386 31766 37274
11581: 6427 6461 6569 8999 9012 10366 10368 12279 13223 14639 15109 16462 16465 16471 18863 19203 20047 24274 24292 33491
11582: 3332 10114 10581 13271 15442 19242 20814 24623 25598 26843 28143 32464 33816 33927 34579 35593 36019 36115 36427 36428
11583: 7620 16027 16887 17104 17853 18384 18807 20121 21402 21403 23369 23405 23803 24589 26953 26984 31068 31092 31939 32690
11584: 850 3319 3325 4312 4907 4929 4949 5165 5681 5693 8295 10615 11736 12070 12833 13380 15034 16392 30429 34436
11585: 3383 5462 5519 7406 7566 10104 11991 12000 12702 13106 14233 19216 20061 20488 23132 23604 31532 31534 32924 36841
11586: 902 936 1247 1258 1437 1438 1464 1465 1483 1488 1495 1506 1655 4134 4149 4153 4335 4443 7830 10655
11587: 2841 2871 4310 5066 5705 6716 7955 8414 9112 14368 14967 15062 15146 15501 16259 19613 20636 27978 32642 35286
11588: 2703 9643 9649 11468 13627 16056 16815 18299 18350 18757 19124 20397 21524 23870 25852 28061 30021 30136 30141 30590
11589: 3733 4373 6399 6447 6459 6497 6558 6565 6574 7131 10097 10866 10952 15085 15137 17389 18662 18664 20286 36295
11590: 587 992 5304 5321 9955 9972 12092 12110 12193 15904 17879 17883 20434 22664 24004 26716 29522 30516 34507 37120
11591: 5658 5662 5860 5868 8293 11433 11436 11701 12684 14220 14423 14933 14972 17653 22227 29806 32282 33937 34112 36976
11592: 71 165 170 189 277 388 433 466 3026 5944 12475 12845 14910 15051 22568 25965 26338 28261 29674 33051
11593: 762 6384 7846 9885 10006 12237 12821 13625 13645 15792 19252 22192 23037 23040 23717 23719 23727 25543 28201 30031
11594: 2914 3775 3800 3807 4797 4952 4979 5018 6854 7446 7872 8979 9258 9266 10829 14657 15713 22188 25902 29154
11595: 1818 3271 3370 3383 4563 7413 9424 9727 10152 11359 11846 11981 12003 19549 20572 21696 23132 26063 29152 33981
11596: 11 788 1073 1086 1564 1604 1610 1624 1643 2000 2155 2686 3839 4199 4291 10693 13129 20409 26614 26664
11597: 3263 3533 3778 3825 5065 5330 5921 7666 7872 8763 10382 11006 12617 14214 15427 17693 18110 18852 22281 35297
11598: 257 414 4602 4607 4608 4813 9616 10765 12535 17169 17572 17580 17996 24663 26393 29562 30501 31640 31851 33971
11599: 932 1186 1392 1805 1856 2267 3710 4191 4473 4490 4535 4879 4885 7788 8280 8374 9596 9772 10946 11636
11600: 7766 10548 15922 22375 22913 22917 22921 23382 25410 25619 26294 27946 29263 31509 33805 34075 34873 35910 36737 36886
11601: 3696 5860 7244 9111 11436 11441 14973 15484 20586 20600 21355 21357 24019 28057 28273 28995 30936 32918 36182 36186
11602: 3199 21129 25583 26505 26621 26952 28166 28167 28180 28498 28499 28520 28522 28532 28534 28540 32021 34663 35340 36896
11603: 15827 17837 18476 22318 23667 24582 24787 27777 28390 28584 29253 29786 29788 30259 33188 33531 33620 33954 35934 36806
11604: 1219 1322 1332 1412 1435 3757 4343 4467 4468 5370 5544 5841 6232 7208 10650 11506 12826 13633 13753 13755
11605: 1256 2840 2877 3698 4313 7322 7649 8687 9581 10242 11398 13282 14206 14539 15441 23516 25586 25593 28854 31026
11606: 3151 8091 15855 16248 17822 18502 19534 20955 22548 23973 25783 28173 28521 28837 28839 29841 30272 32110 33404 33842
11607: 3848 3850 3915 3976 4006 12792 16638 16642 16652 16657 16658 16669 16674 17908 18499 19268 20102 24792 25512 31680
11608: 784 793 802 2811 2831 2867 2944 3325 3791 4912 4945 5009 5026 5391 8295 8416 12902 13451 14529 17869
11609: 3622 3799 5241 7438 7440 7971 11032 11063 11235 12652 13794 18791 25615 25806 26998 30409 30619 30623 30624 33614
11610: 6447 6558 6566 6629 7644 8815 9867 11669 11894 13784 15312 15315 15317 15650 15653 19880 23553 24322 30424 33716
11611: 3321 3591 4804 4971 5156 6759 8148 8409 10402 12646 13548 13618 13657 14660 18170 20582 28195 28338 28947 29956
11612: 13042 13045 13049 14688 15453 15458 15462 15482 17649 19478 21415 24567 24909 25953 28910 28916 28971 34472 35178 35528
11613: 177 224 227 231 241 323 394 484 5927 5930 5931 5947 5950 5964 5973 6009 12431 16236 21716 30200
11614: 1022 7376 13398 14481 14649 17179 17756 17854 18406 18801 20261 21384 21540 23020 23916 25162 26711 28830 31910 35500
11615: 10473 12996 14373 15060 15467 15474 19721 19860 19873 21352 21367 22297 22419 22420 22784 26825 30249 30250 31471 34689
11616: 6380 10007 10272 10588 11142 11150 11151 11185 11200 11215 12256 17442 17443 19974 23039 23534 24575 24755 28369 28924
11617: 6588 8872 10631 23556 23772 26447 26801 26803 28447 30252 30323 31571 32204 34118 34127 34784 36295 36450 36581 37757
11618: 4947 5277 6159 9243 9258 9593 10451 15067 16633 22687 22992 23300 29154 30523 31704 31815 32936 33578 35650 36748
11619: 790 1143 1598 1624 1937 2686 4026 4043 7070 7100 7134 7929 8160 8803 9351 9710 19895 24694 24697 30122
11620: 11 14 667 900 901 1066 1095 1137 1155 3295 4430 4547 5525 5585 7006 8375 11519 11568 20152 23603
11621: 2863 2868 6759 6902 6922 7236 8409 9149 11412 12646 13676 14660 14942 14959 17651 22974 24297 24598 26996 28719
11622: 2053 3228 9423 12008 15180 16427 17289 19289 20488 20501 22878 22883 23846 23980 27828 29800 33826 33846 35350 35543
11623: 5222 8830 8847 14774 14783 17688 18164 18165 18167 24684 24697 25356 25935 26614 29400 29620 31849 34313 35427 37693
11624: 1431 1530 3836 4040 4206 4634 6102 6577 8895 9346 9388 10865 11497 11510 11515 14247 17427 19806 20371 25412
11625: 2704 15855 16248 16249 18502 19273 19520 20126 20846 20866 20951 21287 21672 23973 25078 25228 25861 26153 29794 30020
11626: 3891 15624 19767 19773 19774 19776 19777 19787 19788 19793 22848 24219 24990 26003 27231 30098 30292 30420 32784 35424
11627: 1277 6075 6647 8008 10029 10037 17137 17140 19051 19057 28801 29078 29385 31498 33250 33251 34218 36743 36973 37866
11628: 2846 3089 5504 6751 6795 8294 8320 8322 10763 11444 13546 14928 15571 20470 22227 24307 30913 33453 35059 35589
11629: 811 1153 1259 1326 1447 1501 1517 2692 4347 4403 4411 4481 6196 7209 7458 9479 10668 10911 13632 15907
11630: 2649 5727 6069 6136 6885 7814 8763 9372 9514 10234 10421 10837 11054 12167 12622 19023 25499 29718 30939 30984
11631: 3215 3444 5891 5892 6311 6355 6601 6602 9054 9999 10006 12223 12228 12236 12238 13625 20614 20618 24754 28379
11632: 3321 4804 5009 5379 5390 5391 5398 6061 7443 8703 9582 10402 12902 13451 14529 20426 24883 29996 29998 34946
11633: 2208 2385 2387 2444 2593 4332 7556 7558 9911 11860 13007 14600 21316 23161 24701 27839 28960 28964 30957 36106
11634: 1806 1807 1810 1890 1976 2060 2119 2120 2201 2213 2291 2436 2527 2641 7480 8212 8274 8960 13827 14584
11635: 90 775 1453 1726 2030 2951 2962 3055 3077 3503 4241 5880 7078 7933 9502 11049 26373 32793 34114 37015
11636: 2895 3779 4933 7440 7898 13287 13619 14444 14667 18177 18181 19846 22995 24872 25615 25707 31181 33943 34693 37098
11637: 1652 3712 4178 4568 4643 6116 6444 6465 8816 10631 11720 12589 13006 13493 13633 15297 15650 19880 22745 34572
11638: 968 10349 10714 11297 11804 11936 12751 13980 18308 18418 18424 18426 18432 19304 19314 20660 23866 25747 31410 32484
11639: 17367 17373 19091 19447 19461 19999 21482 23202 23883 24520 25108 25710 25827 25838 26551 26686 29816 31254 36220 36310
11640: 378 3015 3052 4756 9518 15045 15369 17569 20878 21924 25231 25271 25424 26029 26048 26049 26051 26060 26403 33887
11641: 938 1806 1807 1952 1957 2291 2527 3226 3243 7408 7556 8212 11359 13005 14584 14733 15181 25289 30957 37845
11642: 702 1033 2726 2758 2773 2792 2811 2814 2827 2832 2944 2946 5004 5158 7841 8071 8295 10856 13198 15189
11643: 2120 2140 2305 2317 2374 2404 2545 2572 2591 2598 25338 26065 26103 26159 26162 26163 26176 26179 26195 26197
11644: 2017 2093 6442 10956 15003 16955 17685 18672 19549 19814 23130 23135 23136 23604 28779 30253 30323 32924 33151 36450
11645: 2868 6033 6759 6844 6845 6922 7236 8418 8423 9570 9591 11412 13676 14959 18372 20406 22252 22974 24297 26996
11646: 17780 17795 17824 18518 23675 24190 25095 26245 26556 27083 27387 27440 27688 28307 28668 29976 31821 32440 36935 37904
11647: 55 56 184 230 235 257 283 314 391 439 6011 6013 9599 9978 12428 14512 14528 15040 22559 22560
11648: 3779 3809 5182 9201 10443 11641 15442 15499 22972 24045 25024 25040 25598 29641 30578 30911 33489 33684 34204 35272
11649: 5920 6939 7904 8293 8322 11818 14920 14922 14929 14932 14956 15704 25348 28716 30064 33577 33611 33637 34056 34509
11650: 3650 3680 6262 7399 8351 8649 10974 11234 11821 13271 14191 14867 15445 15499 21203 23781 25806 25807 29641 32700
11651: 9617 16192 16544 16549 17809 17832 18336 20176 20298 21123 21166 23692 24919 25074 27046 27411 27649 28585 30258 32322
11652: 4780 7366 14890 16108 16308 16515 16800 16822 16832 17904 18135 19005 20241 20554 20846 20865 21676 23701 25284 25756
11653: 753 3310 3451 5902 8527 10010 10896 12574 13339 13343 20831 20833 23723 26906 27796 28552 28563 29407 32832 33102
11654: 3650 3682 3790 5076 5354 6779 6803 11032 11388 12949 14872 22478 22870 23013 23309 25023 25808 25809 26489 28939
11655: 1874 2120 2204 2350 2374 2448 2465 2535 3839 4199 13490 23569 26186 31699 34315 34333 37194 37265 37574 37761
11656: 5021 6356 7853 8119 10154 12246 12258 13431 15789 15798 22192 23896 24314 24757 30192 32657 33681 33945 34269 35610
11657: 3169 14294 16013 16036 16250 16608 16609 18047 18559 19489 19519 19533 20975 20977 23595 23986 25860 28707 29843 33729
11658: 3332 3790 3805 5076 7360 8649 8659 11072 11391 11393 11822 12799 13270 13495 13562 13581 17023 18077 23008 28008
11659: 3361 3363 5344 6031 7339 7609 8879 13718 14315 14883 16014 16027 17256 18403 18408 18714 19297 26344 29713 31906
11660: 1774 5420 7681 7746 14504 17440 18430 18434 19347 20657 23794 23930 25390 25686 25882 28796 29461 30831 31975 32127
11661: 5661 5662 5860 5868 7244 10207 11425 11436 12684 14399 18649 20467 21347 24718 24721 25940 27944 29122 29436 29775
11662: 4042 4419 8782 8828 9667 11695 13103 20068 20149 20153 20154 24691 25563 25929 25934 26927 26928 26929 32054 34337
11663: 1617 3727 9865 9880 10692 10729 13732 15084 15718 16931 17255 20005 22455 25896 25897 32179 32354 32355 34739 37055
11664: 4559 6434 6443 6485 6550 11086 11558 12524 14672 15585 15599 22247 22250 24657 25628 30900 31272 31285 31289 34630
11665: 6541 9347 10783 11670 13386 15507 20544 30287 30412 31220 31221 31222 32037 32060 32337 32739 32884 34002 34129 37742
11666: 3330 5009 5029 5277 5388 5391 7727 9255 9273 9561 10450 12902 13451 14418 14529 16256 16258 17693 17869 22188
